Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,
"FO","Forestry Production and Trade","231","United States of America","5610","Import Quantity","1669","Recovered paper","2020","2020","tonnes","611489","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5622","Import Value","1669","Recovered paper","2020","2020","1000 US$","80781","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5910","Export Quantity","1669","Recovered paper","2020","2020","tonnes","14383710","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5922","Export Value","1669","Recovered paper","2020","2020","1000 US$","2454434","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5510","Production","1671","Newsprint","2020","2020","tonnes","440000","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5610","Import Quantity","1671","Newsprint","2020","2020","tonnes","1045698","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5622","Import Value","1671","Newsprint","2020","2020","1000 US$","510639","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5910","Export Quantity","1671","Newsprint","2020","2020","tonnes","68756","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5922","Export Value","1671","Newsprint","2020","2020","1000 US$","37064","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5510","Production","1674","Printing and writing papers","2020","2020","tonnes","8073000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","231","United States of America","5610","Import Quantity","1674","Printing and writing papers","2020","2020","tonnes","3164741","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","231","United States of America","5622","Import Value","1674","Printing and writing papers","2020","2020","1000 US$","2699281","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","231","United States of America","5910","Export Quantity","1674","Printing and writing papers","2020","2020","tonnes","1130804","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","231","United States of America","5922","Export Value","1674","Printing and writing papers","2020","2020","1000 US$","1095764","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","231","United States of America","5510","Production","1612","Printing and writing papers, uncoated, mechanical","2020","2020","tonnes","420000","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5610","Import Quantity","1612","Printing and writing papers, uncoated, mechanical","2020","2020","tonnes","1069575","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5622","Import Value","1612","Printing and writing papers, uncoated, mechanical","2020","2020","1000 US$","716075","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5910","Export Quantity","1612","Printing and writing papers, uncoated, mechanical","2020","2020","tonnes","53789","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5922","Export Value","1612","Printing and writing papers, uncoated, mechanical","2020","2020","1000 US$","54341","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5510","Production","1615","Printing and writing papers, uncoated, wood free","2020","2020","tonnes","4789000","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5610","Import Quantity","1615","Printing and writing papers, uncoated, wood free","2020","2020","tonnes","859325","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5622","Import Value","1615","Printing and writing papers, uncoated, wood free","2020","2020","1000 US$","875491","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5910","Export Quantity","1615","Printing and writing papers, uncoated, wood free","2020","2020","tonnes","361636","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5922","Export Value","1615","Printing and writing papers, uncoated, wood free","2020","2020","1000 US$","410598","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5510","Production","1616","Printing and writing papers, coated","2020","2020","tonnes","2864000","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5610","Import Quantity","1616","Printing and writing papers, coated","2020","2020","tonnes","1235841","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5622","Import Value","1616","Printing and writing papers, coated","2020","2020","1000 US$","1107715","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5910","Export Quantity","1616","Printing and writing papers, coated","2020","2020","tonnes","715379","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5922","Export Value","1616","Printing and writing papers, coated","2020","2020","1000 US$","630825","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5510","Production","1675","Other paper and paperboard","2020","2020","tonnes","57726000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","231","United States of America","5610","Import Quantity","1675","Other paper and paperboard","2020","2020","tonnes","3431455","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","231","United States of America","5622","Import Value","1675","Other paper and paperboard","2020","2020","1000 US$","3838720","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","231","United States of America","5910","Export Quantity","1675","Other paper and paperboard","2020","2020","tonnes","9114313","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","231","United States of America","5922","Export Value","1675","Other paper and paperboard","2020","2020","1000 US$","7132268","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","231","United States of America","5510","Production","1676","Household and sanitary papers","2020","2020","tonnes","7281000","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5610","Import Quantity","1676","Household and sanitary papers","2020","2020","tonnes","416677","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5622","Import Value","1676","Household and sanitary papers","2020","2020","1000 US$","500721","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5910","Export Quantity","1676","Household and sanitary papers","2020","2020","tonnes","184290","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5922","Export Value","1676","Household and sanitary papers","2020","2020","1000 US$","237711","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5510","Production","1617","Case materials","2020","2020","tonnes","34510000","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5610","Import Quantity","1617","Case materials","2020","2020","tonnes","1309577","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5622","Import Value","1617","Case materials","2020","2020","1000 US$","895556","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5910","Export Quantity","1617","Case materials","2020","2020","tonnes","5503159","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5922","Export Value","1617","Case materials","2020","2020","1000 US$","3099523","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5510","Production","1618","Cartonboard","2020","2020","tonnes","6311000","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5610","Import Quantity","1618","Cartonboard","2020","2020","tonnes","1098943","","Official data"
